index,sequence.start,batch,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,desorb.Start.diff,Mixup,nameBlank,kBlank,Cluster,n_peaks,verdict,FileName,sample,user,FullName,id,fuzzy_n,sample2
5880,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T05:35:26Z,2022-08-17T05:50:58Z,2022-08-17T05:35:26Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP1_816T4_D_220725_8162022_04.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T4_D_220725_8162022_04.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T4_D_220725_8162022_04.qgd
5881,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T06:06:12Z,2022-08-17T06:21:52Z,2022-08-17T06:06:12Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP1_816T5_D_220725_8162022_05.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T5_D_220725_8162022_05.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T5_D_220725_8162022_05.qgd
5882,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T06:37:03Z,2022-08-17T06:52:47Z,2022-08-17T06:37:03Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP1_816T6_D_220725_8162022_06.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T6_D_220725_8162022_06.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T6_D_220725_8162022_06.qgd
5883,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T07:07:52Z,2022-08-17T07:23:33Z,2022-08-17T07:07:52Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP1_816T7_D_220725_8162022_07.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T7_D_220725_8162022_07.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T7_D_220725_8162022_07.qgd
5884,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T07:38:42Z,2022-08-17T07:54:20Z,2022-08-17T07:38:42Z,Desorbed NA,,,,8,,,,,,,,,NA,NEXP1_ten20n1redo_D_220725_8162022_08.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten20n1redo_D_220725_8162022_08.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_ten20n1redo_D_220725_8162022_08.qgd
5885,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T08:09:25Z,2022-08-17T08:25:06Z,2022-08-17T08:09:25Z,Desorbed NA,,,,9,,,,,,,,,NA,NEXP1_816T9_D_220725_8162022_09.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T9_D_220725_8162022_09.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T9_D_220725_8162022_09.qgd
5886,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T08:40:09Z,2022-08-17T08:55:52Z,2022-08-17T08:40:09Z,Desorbed NA,,,,10,,,,,,,,,NA,NEXP1_816T10_D_220725_8162022_10.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T10_D_220725_8162022_10.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T10_D_220725_8162022_10.qgd
5887,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T09:11:46Z,2022-08-17T09:26:34Z,2022-08-17T09:11:46Z,Desorbed NA,,,,11,,,,,,,,,NA,NEXP1_816T11_D_220725_8162022_11.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T11_D_220725_8162022_11.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T11_D_220725_8162022_11.qgd
5888,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T09:42:20Z,2022-08-17T09:57:58Z,2022-08-17T09:42:20Z,Desorbed NA,,,,12,,,,,,,,,NA,NEXP1_816T12_D_220725_8162022_12.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T12_D_220725_8162022_12.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T12_D_220725_8162022_12.qgd
5889,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T10:12:59Z,2022-08-17T10:28:39Z,2022-08-17T10:12:59Z,Desorbed NA,,,,13,,,,,,,,,NA,NEXP1_816T13_D_220725_8162022_13.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T13_D_220725_8162022_13.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T13_D_220725_8162022_13.qgd
5891,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T11:14:19Z,2022-08-17T11:30:01Z,2022-08-17T11:14:19Z,Desorbed NA,,,,15,,,,,,,,,NA,NEXP1_816T15_D_220725_8162022_15.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T15_D_220725_8162022_15.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T15_D_220725_8162022_15.qgd
5892,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T11:45:01Z,2022-08-17T12:00:43Z,2022-08-17T11:45:01Z,Desorbed NA,,,,16,,,,,,,,,NA,NEXP1_816T16_D_220725_8162022_16.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T16_D_220725_8162022_16.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T16_D_220725_8162022_16.qgd
5893,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T12:15:41Z,2022-08-17T12:31:24Z,2022-08-17T12:15:41Z,Desorbed NA,,,,17,,,,,,,,,NA,NEXP1_AMBDHredo_D_220725_8162022_17.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_AMBDHredo_D_220725_8162022_17.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_AMBDHredo_D_220725_8162022_17.qgd
5895,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T13:16:59Z,2022-08-17T13:32:39Z,2022-08-17T13:16:59Z,Desorbed NA,,,,19,,,,,,,,,NA,NEXP1_816T19_D_220725_8162022_19.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T19_D_220725_8162022_19.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T19_D_220725_8162022_19.qgd
5896,2022-08-16T20:51:49Z,NEXP1_220816b_1.txt,2022-08-17T13:47:36Z,2022-08-17T14:03:17Z,2022-08-17T13:47:36Z,Desorbed NA,,,,20,,,,,,,,,NA,NEXP1_816T20_D_220725_8162022_20.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_816T20_D_220725_8162022_20.qgd,e6bd87ff-5887-47f3-a21d-daec3780fa49,1,NEXP1_816T20_D_220725_8162022_20.qgd
5966,2022-08-23T16:38:26Z,NEXP1_220823a_1.txt,2022-08-23T23:42:19Z,2022-08-23T23:53:40Z,2022-08-23T23:42:19Z,Desorbed NA,,,,1,,,,,,,,,NA,NEXP1_agg11n2_D_220725_8232022_01.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg11n2_D_220725_8232022_01.qgd,c9f8427e-dfc9-4baf-9918-794e86a49ff1,1,NEXP1_agg11n2_D_220725_8232022_01.qgd
5972,2022-08-23T16:38:26Z,NEXP1_220823a_1.txt,2022-08-24T02:52:21Z,2022-08-24T03:08:52Z,2022-08-24T02:52:21Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP1_agg3n1_D_220725_8232022_07.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg3n1_D_220725_8232022_07.qgd,c9f8427e-dfc9-4baf-9918-794e86a49ff1,1,NEXP1_agg3n1_D_220725_8232022_07.qgd
7725,2022-08-23T16:38:26Z,NEXP1_220823a_1.txt,NA,2022-08-24T03:40:30Z,2022-08-24T03:40:30Z,NA NA,,,,8,,,,,,,,,mismatch-leak,NEXP1_ten8n1_D_220725_8232022_08.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten8n1_D_220725_8232022_08.qgd,NA,1105,NEXP1_ten8n1_D_220725_8232022_08.qgd
6058,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T01:27:12Z,2022-09-15T01:43:18Z,2022-09-15T01:27:12Z,Desorbed NA,,,,2,,,,,,,,,NA,NEXP1_agg3n2_D_220725_9142022_02.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg3n2_D_220725_9142022_02.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_agg3n2_D_220725_9142022_02.qgd
6059,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T01:57:42Z,2022-09-15T02:13:49Z,2022-09-15T01:57:42Z,Desorbed NA,,,,3,,,,,,,,,NA,NEXP1_ten5_N_220811_9142022_03.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten5_N_220811_9142022_03.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_ten5_N_220811_9142022_03.qgd
6060,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T02:12:07Z,2022-09-15T02:44:20Z,2022-09-15T02:12:07Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP1_ten17_N_220811_9142022_04.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten17_N_220811_9142022_04.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_ten17_N_220811_9142022_04.qgd
6061,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T02:58:34Z,2022-09-15T03:14:39Z,2022-09-15T02:58:34Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP1_ten1_N_220811_9142022_05.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten1_N_220811_9142022_05.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_ten1_N_220811_9142022_05.qgd
6062,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T03:29:03Z,2022-09-15T03:45:11Z,2022-09-15T03:29:03Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP1_agg8_N_220811_9142022_06.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg8_N_220811_9142022_06.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_agg8_N_220811_9142022_06.qgd
6063,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T03:59:35Z,2022-09-15T04:15:42Z,2022-09-15T03:59:35Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP1_agg9_N_220811_9142022_07.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg9_N_220811_9142022_07.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_agg9_N_220811_9142022_07.qgd
6064,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T04:30:06Z,2022-09-15T04:46:10Z,2022-09-15T04:30:06Z,Desorbed NA,,,,8,,,,,,,,,NA,NEXP1_agg10_N_220811_9142022_08.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg10_N_220811_9142022_08.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_agg10_N_220811_9142022_08.qgd
6065,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T05:00:37Z,2022-09-15T05:16:45Z,2022-09-15T05:00:37Z,Desorbed NA,,,,9,,,,,,,,,NA,NEXP1_agg15_N_220811_9142022_09.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg15_N_220811_9142022_09.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_agg15_N_220811_9142022_09.qgd
6067,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T06:02:37Z,2022-09-15T06:18:45Z,2022-09-15T06:02:37Z,Desorbed NA,,,,11,,,,,,,,,NA,NEXP1_agg18n2_N_220720_9142022_11.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg18n2_N_220720_9142022_11.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_agg18n2_N_220720_9142022_11.qgd
6070,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T07:33:46Z,2022-09-15T07:49:54Z,2022-09-15T07:33:46Z,Desorbed NA,,,,14,,,,,,,,,NA,NEXP1_ten3n2_N_220720_9142022_14.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten3n2_N_220720_9142022_14.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_ten3n2_N_220720_9142022_14.qgd
6071,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T08:04:19Z,2022-09-15T08:20:24Z,2022-09-15T08:04:19Z,Desorbed NA,,,,15,,,,,,,,,NA,NEXP1_ten9_N_220720_9142022_15.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten9_N_220720_9142022_15.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_ten9_N_220720_9142022_15.qgd
6072,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T08:34:47Z,2022-09-15T08:50:57Z,2022-09-15T08:34:47Z,Desorbed NA,,,,16,,,,,,,,,NA,NEXP1_ten9n2_N_220720_9142022_16.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten9n2_N_220720_9142022_16.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_ten9n2_N_220720_9142022_16.qgd
6073,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T09:05:17Z,2022-09-15T09:21:28Z,2022-09-15T09:05:17Z,Desorbed NA,,,,17,,,,,,,,,NA,NEXP1_agg8_N_220720_9142022_17.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg8_N_220720_9142022_17.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_agg8_N_220720_9142022_17.qgd
6074,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T09:35:46Z,2022-09-15T09:51:55Z,2022-09-15T09:35:46Z,Desorbed NA,,,,18,,,,,,,,,NA,NEXP1_agg8n2_N_220720_9142022_18.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg8n2_N_220720_9142022_18.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_agg8n2_N_220720_9142022_18.qgd
6075,2022-09-14T17:52:05Z,NEXP1_220823a_2.txt,2022-09-15T10:06:14Z,2022-09-15T10:22:22Z,2022-09-15T10:06:14Z,Desorbed NA,,,,19,,,,,,,,,NA,NEXP1_ten10_N_220720_9142022_19.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten10_N_220720_9142022_19.qgd,dab4f2cb-bc88-45d4-ab70-efce56593b1d,1,NEXP1_ten10_N_220720_9142022_19.qgd
6086,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T05:09:45Z,2022-09-16T05:20:35Z,2022-09-16T05:09:45Z,Desorbed NA,,,,1,,,,,,,,,NA,NEXP1_915T1_9152022_01.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T1_9152022_01.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T1_9152022_01.qgd
6087,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T05:40:17Z,2022-09-16T05:56:24Z,2022-09-16T05:40:17Z,Desorbed NA,,,,2,,,,,,,,,NA,NEXP1_915T2_9152022_02.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T2_9152022_02.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T2_9152022_02.qgd
6088,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T06:10:47Z,2022-09-16T06:26:57Z,2022-09-16T06:10:47Z,Desorbed NA,,,,3,,,,,,,,,NA,NEXP1_915T3_9152022_03.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T3_9152022_03.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T3_9152022_03.qgd
6089,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T06:41:16Z,2022-09-16T06:57:28Z,2022-09-16T06:41:16Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP1_915T4_9152022_04.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T4_9152022_04.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T4_9152022_04.qgd
6090,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T07:11:45Z,2022-09-16T07:27:53Z,2022-09-16T07:11:45Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP1_915T5_9152022_05.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T5_9152022_05.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T5_9152022_05.qgd
6091,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T07:42:15Z,2022-09-16T07:58:22Z,2022-09-16T07:42:15Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP1_915T6_9152022_06.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T6_9152022_06.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T6_9152022_06.qgd
6092,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T08:12:47Z,2022-09-16T08:28:55Z,2022-09-16T08:12:47Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP1_915T7_9152022_07.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T7_9152022_07.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T7_9152022_07.qgd
6093,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T08:43:16Z,2022-09-16T08:59:26Z,2022-09-16T08:43:16Z,Desorbed NA,,,,8,,,,,,,,,NA,NEXP1_915T8_9152022_08.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T8_9152022_08.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T8_9152022_08.qgd
6095,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T09:13:47Z,2022-09-16T09:29:52Z,2022-09-16T09:13:47Z,Desorbed NA,,,,9,,,,,,,,,skip-rename,NEXP1_915T9_9152022_09.qgd,NEXP1_915T10_9152022_10.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T9_9152022_09.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T10_9152022_10.qgd
6096,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T09:45:13Z,2022-09-16T10:00:26Z,2022-09-16T09:45:13Z,Desorbed NA,,,,10,,,,,,,,,skip-rename,NEXP1_915T10_9152022_10.qgd,NEXP1_915T11_9152022_11.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T10_9152022_10.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T11_9152022_11.qgd
6097,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T10:15:46Z,2022-09-16T10:31:52Z,2022-09-16T10:15:46Z,Desorbed NA,,,,11,,,,,,,,,skip-rename,NEXP1_915T11_9152022_11.qgd,NEXP1_915T12_9152022_12.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T11_9152022_11.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T12_9152022_12.qgd
6098,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T10:46:19Z,2022-09-16T11:02:24Z,2022-09-16T10:46:19Z,Desorbed NA,,,,12,,,,,,,,,skip-rename,NEXP1_915T12_9152022_12.qgd,NEXP1_915T13_9152022_13.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T12_9152022_12.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T13_9152022_13.qgd
6099,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T11:16:48Z,2022-09-16T11:32:55Z,2022-09-16T11:16:48Z,Desorbed NA,,,,13,,,,,,,,,skip-rename,NEXP1_915T13_9152022_13.qgd,NEXP1_915T14_9152022_14.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T13_9152022_13.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T14_9152022_14.qgd
6100,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T11:47:20Z,2022-09-16T12:03:28Z,2022-09-16T11:47:20Z,Desorbed NA,,,,14,,,,,,,,,skip-rename,NEXP1_915T14_9152022_14.qgd,NEXP1_915T15_9152022_15.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T14_9152022_14.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T15_9152022_15.qgd
6101,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T12:17:56Z,2022-09-16T12:34:02Z,2022-09-16T12:17:56Z,Desorbed NA,,,,15,,,,,,,,,skip-rename,NEXP1_915T15_9152022_15.qgd,NEXP1_915T16_9152022_16.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T15_9152022_15.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T16_9152022_16.qgd
6103,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T13:18:53Z,2022-09-16T13:35:04Z,2022-09-16T13:18:53Z,Desorbed NA,,,,17,,,,,,,,,skip-rename,NEXP1_915T17_9152022_17.qgd,NEXP1_915T18_9152022_18.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T17_9152022_17.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T18_9152022_18.qgd
6104,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T13:49:23Z,2022-09-16T14:05:35Z,2022-09-16T13:49:23Z,Desorbed NA,,,,18,,,,,,,,,skip-rename,NEXP1_915T18_9152022_18.qgd,NEXP1_915T19_9152022_19.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T18_9152022_18.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T19_9152022_19.qgd
6106,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T14:51:17Z,2022-09-16T15:06:33Z,2022-09-16T14:51:17Z,Desorbed NA,,,,20,,,,,,,,,skip-rename,NEXP1_915T20_9152022_20.qgd,NEXP1_915T21_9152022_21.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T20_9152022_20.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T21_9152022_21.qgd
6107,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T15:21:47Z,2022-09-16T15:37:58Z,2022-09-16T15:21:47Z,Desorbed NA,,,,21,,,,,,,,,skip-rename,NEXP1_915T21_9152022_21.qgd,NEXP1_915T22_9152022_22.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T21_9152022_21.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T22_9152022_22.qgd
