FileName,sample2,experiment,time,vial,sample_date,run_date,gc_sequence_number,.qgd,sequence.start,verdict,index,color2,date
NEXP2_D_342_230731_8192023_07.qgd,NEXP2_D_342_230731_8192023_07.qgd,NEXP2,D,342,230731,8192023,07,qgd,2023-08-19T13:06:04Z,no-skip,1570,NA,2023-07-31
NEXP2_D_360_230731_8192023_08.qgd,NEXP2_D_360_230731_8192023_08.qgd,NEXP2,D,360,230731,8192023,08,qgd,2023-08-19T13:06:04Z,no-skip,1571,NA,2023-07-31
NEXP2_D_358_230731_8192023_09.qgd,NEXP2_D_358_230731_8192023_09.qgd,NEXP2,D,358,230731,8192023,09,qgd,2023-08-19T13:06:04Z,no-skip,1572,NA,2023-07-31
NEXP2_D_343_230731_8192023_10.qgd,NEXP2_D_343_230731_8192023_10.qgd,NEXP2,D,343,230731,8192023,10,qgd,2023-08-19T13:06:04Z,no-skip,1573,NA,2023-07-31
NEXP2_D_361_230731_8192023_11.qgd,NEXP2_D_361_230731_8192023_11.qgd,NEXP2,D,361,230731,8192023,11,qgd,2023-08-19T13:06:04Z,no-skip,1574,NA,2023-07-31
NEXP2_D_350_230731_8192023_12.qgd,NEXP2_D_350_230731_8192023_12.qgd,NEXP2,D,350,230731,8192023,12,qgd,2023-08-19T13:06:04Z,no-skip,1575,NA,2023-07-31
NEXP2_D_349_230731_8192023_13.qgd,NEXP2_D_349_230731_8192023_13.qgd,NEXP2,D,349,230731,8192023,13,qgd,2023-08-19T13:06:04Z,no-skip,1576,NA,2023-07-31
NEXP2_D_372_230731_8192023_14.qgd,NEXP2_D_372_230731_8192023_14.qgd,NEXP2,D,372,230731,8192023,14,qgd,2023-08-19T13:06:04Z,mismatch-leak,2270,NA,2023-07-31
NEXP2_D_326_230731_8192023_01.qgd,NEXP2_D_326_230731_8192023_01.qgd,NEXP2,D,326,230731,8192023,01,qgd,2023-08-19T20:36:16Z,no-skip,1579,NA,2023-07-31
NEXP2_N_495_230731_8192023_02.qgd,NEXP2_N_495_230731_8192023_02.qgd,NEXP2,N,495,230731,8192023,02,qgd,2023-08-19T20:36:16Z,no-skip,1580,NA,2023-07-31
NEXP2_N_494_230731_8192023_03.qgd,NEXP2_N_494_230731_8192023_03.qgd,NEXP2,N,494,230731,8192023,03,qgd,2023-08-19T20:36:16Z,no-skip,1581,NA,2023-07-31
NEXP2_N_497_230731_8192023_04.qgd,NEXP2_N_497_230731_8192023_04.qgd,NEXP2,N,497,230731,8192023,04,qgd,2023-08-19T20:36:16Z,no-skip,1582,NA,2023-07-31
NEXP2_N_498_230731_8192023_05.qgd,NEXP2_N_498_230731_8192023_05.qgd,NEXP2,N,498,230731,8192023,05,qgd,2023-08-19T20:36:16Z,no-skip,1583,NA,2023-07-31
NEXP2_N_499_230731_8192023_06.qgd,NEXP2_N_499_230731_8192023_06.qgd,NEXP2,N,499,230731,8192023,06,qgd,2023-08-19T20:36:16Z,no-skip,1584,NA,2023-07-31
NEXP2_N_496_230731_8192023_07.qgd,NEXP2_N_496_230731_8192023_07.qgd,NEXP2,N,496,230731,8192023,07,qgd,2023-08-19T20:36:16Z,no-skip,1585,NA,2023-07-31
NEXP2_N_532_230731_8192023_08.qgd,NEXP2_N_532_230731_8192023_08.qgd,NEXP2,N,532,230731,8192023,08,qgd,2023-08-19T20:36:16Z,no-skip,1586,NA,2023-07-31
NEXP2_N_542_230731_8192023_09.qgd,NEXP2_N_542_230731_8192023_09.qgd,NEXP2,N,542,230731,8192023,09,qgd,2023-08-19T20:36:16Z,no-skip,1587,NA,2023-07-31
NEXP2_N_501_230731_8192023_10.qgd,NEXP2_N_501_230731_8192023_10.qgd,NEXP2,N,501,230731,8192023,10,qgd,2023-08-19T20:36:16Z,no-skip,1588,NA,2023-07-31
NEXP2_N_502_230731_8192023_11.qgd,NEXP2_N_502_230731_8192023_11.qgd,NEXP2,N,502,230731,8192023,11,qgd,2023-08-19T20:36:16Z,no-skip,1589,NA,2023-07-31
NEXP2_N_509_230731_8192023_12.qgd,NEXP2_N_509_230731_8192023_12.qgd,NEXP2,N,509,230731,8192023,12,qgd,2023-08-19T20:36:16Z,no-skip,1590,NA,2023-07-31
NA,NEXP2_N_516_230731_8192023_13.qgd,NEXP2,N,516,230731,8192023,13,qgd,2023-08-19T20:36:16Z,skip-notrun,1591,NA,2023-07-31
NEXP2_N_516_230731_8192023_13.qgd,NEXP2_D_372_230731redo_8192023_14.qgd,NEXP2,D,372,230731redo,8192023,14,qgd,2023-08-19T20:36:16Z,skip-rename,1592,NA,2023-07-31
NEXP2_D_372_230731redo_8192023_14.qgd,NEXP2_D_341_230731_8192023_15.qgd,NEXP2,D,341,230731,8192023,15,qgd,2023-08-19T20:36:16Z,skip-rename,1593,NA,2023-07-31
NEXP2_D_341_230731_8192023_15.qgd,NEXP2_D_338_230731_8192023_16.qgd,NEXP2,D,338,230731,8192023,16,qgd,2023-08-19T20:36:16Z,skip-rename,1594,NA,2023-07-31
NEXP2_D_338_230731_8192023_16.qgd,NEXP2_D_337_230731_8192023_17.qgd,NEXP2,D,337,230731,8192023,17,qgd,2023-08-19T20:36:16Z,skip-rename,1595,NA,2023-07-31
NEXP2_D_337_230731_8192023_17.qgd,NEXP2_D_327_230731_8192023_18.qgd,NEXP2,D,327,230731,8192023,18,qgd,2023-08-19T20:36:16Z,skip-rename-leak,1596,NA,2023-07-31
NEXP2_D_327_230731_8192023_18.qgd,NEXP2_D_330_230731_8192023_19.qgd,NEXP2,D,330,230731,8192023,19,qgd,2023-08-19T20:36:16Z,skip-rename,1597,NA,2023-07-31
NEXP2_N_518_230731_8202023_01.qgd,NEXP2_N_518_230731_8202023_01.qgd,NEXP2,N,518,230731,8202023,01,qgd,2023-08-20T09:27:41Z,no-skip,1598,NA,2023-07-31
NEXP2_N_517_230731_8202023_02.qgd,NEXP2_N_517_230731_8202023_02.qgd,NEXP2,N,517,230731,8202023,02,qgd,2023-08-20T09:27:41Z,no-skip,1599,NA,2023-07-31
NEXP2_N_505_230731_8202023_03.qgd,NEXP2_N_505_230731_8202023_03.qgd,NEXP2,N,505,230731,8202023,03,qgd,2023-08-20T09:27:41Z,no-skip,1600,NA,2023-07-31
NEXP2_N_504_230731_8202023_04.qgd,NEXP2_N_504_230731_8202023_04.qgd,NEXP2,N,504,230731,8202023,04,qgd,2023-08-20T09:27:41Z,no-skip,1601,NA,2023-07-31
NEXP2_N_506_230731_8202023_05.qgd,NEXP2_N_506_230731_8202023_05.qgd,NEXP2,N,506,230731,8202023,05,qgd,2023-08-20T09:27:41Z,no-skip,1602,NA,2023-07-31
NEXP2_N_508_230731_8202023_06.qgd,NEXP2_N_508_230731_8202023_06.qgd,NEXP2,N,508,230731,8202023,06,qgd,2023-08-20T09:27:41Z,no-skip,1603,NA,2023-07-31
NEXP2_N_503_230731_8202023_07.qgd,NEXP2_N_503_230731_8202023_07.qgd,NEXP2,N,503,230731,8202023,07,qgd,2023-08-20T09:27:41Z,no-skip,1604,NA,2023-07-31
NEXP2_N_541_230731_8202023_08.qgd,NEXP2_N_541_230731_8202023_08.qgd,NEXP2,N,541,230731,8202023,08,qgd,2023-08-20T09:27:41Z,no-skip,1605,NA,2023-07-31
NEXP2_N_531_230731_8202023_09.qgd,NEXP2_N_531_230731_8202023_09.qgd,NEXP2,N,531,230731,8202023,09,qgd,2023-08-20T09:27:41Z,no-skip,1606,NA,2023-07-31
NEXP2_N_543_230731_8202023_10.qgd,NEXP2_N_543_230731_8202023_10.qgd,NEXP2,N,543,230731,8202023,10,qgd,2023-08-20T09:27:41Z,no-skip,1607,NA,2023-07-31
NEXP2_N_533_230731_8202023_11.qgd,NEXP2_N_533_230731_8202023_11.qgd,NEXP2,N,533,230731,8202023,11,qgd,2023-08-20T09:27:41Z,no-skip,1608,NA,2023-07-31
NEXP2_N_529_230731_8202023_12.qgd,NEXP2_N_529_230731_8202023_12.qgd,NEXP2,N,529,230731,8202023,12,qgd,2023-08-20T09:27:41Z,no-skip,1609,NA,2023-07-31
NEXP2_N_527_230731_8202023_13.qgd,NEXP2_N_527_230731_8202023_13.qgd,NEXP2,N,527,230731,8202023,13,qgd,2023-08-20T09:27:41Z,no-skip,1610,NA,2023-07-31
NEXP2_N_522_230731_8202023_14.qgd,NEXP2_N_522_230731_8202023_14.qgd,NEXP2,N,522,230731,8202023,14,qgd,2023-08-20T09:27:41Z,no-skip,1611,NA,2023-07-31
NEXP2_N_528_230731_8202023_15.qgd,NEXP2_N_528_230731_8202023_15.qgd,NEXP2,N,528,230731,8202023,15,qgd,2023-08-20T09:27:41Z,no-skip,1612,NA,2023-07-31
NEXP2_N_526_230731_8202023_16.qgd,NEXP2_N_526_230731_8202023_16.qgd,NEXP2,N,526,230731,8202023,16,qgd,2023-08-20T09:27:41Z,no-skip,1613,NA,2023-07-31
NEXP2_N_520_230731_8202023_17.qgd,NEXP2_N_520_230731_8202023_17.qgd,NEXP2,N,520,230731,8202023,17,qgd,2023-08-20T09:27:41Z,no-skip,1614,NA,2023-07-31
NEXP2_N_546_230731_8202023_18.qgd,NEXP2_N_546_230731_8202023_18.qgd,NEXP2,N,546,230731,8202023,18,qgd,2023-08-20T09:27:41Z,no-skip,1615,NA,2023-07-31
NEXP2_N_544_230731_8202023_19.qgd,NEXP2_N_544_230731_8202023_19.qgd,NEXP2,N,544,230731,8202023,19,qgd,2023-08-20T09:27:41Z,no-skip,1616,NA,2023-07-31
NEXP2_N_545_230731_8202023_20.qgd,NEXP2_N_545_230731_8202023_20.qgd,NEXP2,N,545,230731,8202023,20,qgd,2023-08-20T09:27:41Z,no-skip,1617,NA,2023-07-31
NEXP2_N_551_230731_8202023_01.qgd,NEXP2_N_551_230731_8202023_01.qgd,NEXP2,N,551,230731,8202023,01,qgd,2023-08-20T20:38:17Z,no-skip,1619,NA,2023-07-31
NEXP2_N_555_230731_8202023_02.qgd,NEXP2_N_555_230731_8202023_02.qgd,NEXP2,N,555,230731,8202023,02,qgd,2023-08-20T20:38:17Z,no-skip,1620,NA,2023-07-31
NEXP2_N_524_230731_8202023_03.qgd,NEXP2_N_524_230731_8202023_03.qgd,NEXP2,N,524,230731,8202023,03,qgd,2023-08-20T20:38:17Z,no-skip,1621,NA,2023-07-31
NEXP2_N_537_230731_8202023_04.qgd,NEXP2_N_537_230731_8202023_04.qgd,NEXP2,N,537,230731,8202023,04,qgd,2023-08-20T20:38:17Z,no-skip,1622,NA,2023-07-31
NEXP2_N_554_230731_8202023_05.qgd,NEXP2_N_554_230731_8202023_05.qgd,NEXP2,N,554,230731,8202023,05,qgd,2023-08-20T20:38:17Z,no-skip,1623,NA,2023-07-31
NEXP2_N_536_230731_8202023_06.qgd,NEXP2_N_536_230731_8202023_06.qgd,NEXP2,N,536,230731,8202023,06,qgd,2023-08-20T20:38:17Z,no-skip,1624,NA,2023-07-31
NEXP2_N_553_230731_8202023_07.qgd,NEXP2_N_553_230731_8202023_07.qgd,NEXP2,N,553,230731,8202023,07,qgd,2023-08-20T20:38:17Z,no-skip,1625,NA,2023-07-31
NEXP2_N_510_230731_8202023_08.qgd,NEXP2_N_510_230731_8202023_08.qgd,NEXP2,N,510,230731,8202023,08,qgd,2023-08-20T20:38:17Z,no-skip,1626,NA,2023-07-31
NEXP2_N_381_230731_8202023_09.qgd,NEXP2_N_381_230731_8202023_09.qgd,NEXP2,N,381,230731,8202023,09,qgd,2023-08-20T20:38:17Z,no-skip,1627,NA,2023-07-31
NEXP2_N_556_230731_8202023_10.qgd,NEXP2_N_556_230731_8202023_10.qgd,NEXP2,N,556,230731,8202023,10,qgd,2023-08-20T20:38:17Z,no-skip,1628,NA,2023-07-31
NEXP2_N_523_230731_8202023_11.qgd,NEXP2_N_523_230731_8202023_11.qgd,NEXP2,N,523,230731,8202023,11,qgd,2023-08-20T20:38:17Z,no-skip,1629,NA,2023-07-31
NEXP2_N_514_230731_8202023_12.qgd,NEXP2_N_514_230731_8202023_12.qgd,NEXP2,N,514,230731,8202023,12,qgd,2023-08-20T20:38:17Z,no-skip,1630,NA,2023-07-31
NEXP2_N_538_230731_8202023_13.qgd,NEXP2_N_538_230731_8202023_13.qgd,NEXP2,N,538,230731,8202023,13,qgd,2023-08-20T20:38:17Z,no-skip,1631,NA,2023-07-31
NEXP2_N_513_230731_8202023_14.qgd,NEXP2_N_513_230731_8202023_14.qgd,NEXP2,N,513,230731,8202023,14,qgd,2023-08-20T20:38:17Z,no-skip,1632,NA,2023-07-31
NEXP2_N_512_230731_8202023_15.qgd,NEXP2_N_512_230731_8202023_15.qgd,NEXP2,N,512,230731,8202023,15,qgd,2023-08-20T20:38:17Z,no-skip,1633,NA,2023-07-31
NEXP2_N_515_230731_8202023_16.qgd,NEXP2_N_515_230731_8202023_16.qgd,NEXP2,N,515,230731,8202023,16,qgd,2023-08-20T20:38:17Z,no-skip,1634,NA,2023-07-31
NEXP2_N_511_230731_8202023_17.qgd,NEXP2_N_511_230731_8202023_17.qgd,NEXP2,N,511,230731,8202023,17,qgd,2023-08-20T20:38:17Z,no-skip,1635,NA,2023-07-31
NEXP2_N_552_230731_8202023_18.qgd,NEXP2_N_552_230731_8202023_18.qgd,NEXP2,N,552,230731,8202023,18,qgd,2023-08-20T20:38:17Z,no-skip,1636,NA,2023-07-31
NEXP2_N_385_230731_8202023_19.qgd,NEXP2_N_385_230731_8202023_19.qgd,NEXP2,N,385,230731,8202023,19,qgd,2023-08-20T20:38:17Z,no-skip,1637,NA,2023-07-31
NEXP2_N_382_230731_8202023_20.qgd,NEXP2_N_382_230731_8202023_20.qgd,NEXP2,N,382,230731,8202023,20,qgd,2023-08-20T20:38:17Z,no-skip,1638,NA,2023-07-31
NEXP2_N_378_230731_8202023_21.qgd,NEXP2_N_378_230731_8202023_21.qgd,NEXP2,N,378,230731,8202023,21,qgd,2023-08-20T20:38:17Z,no-skip,1639,NA,2023-07-31
NEXP2_N_392_230731_8202023_22.qgd,NEXP2_N_392_230731_8202023_22.qgd,NEXP2,N,392,230731,8202023,22,qgd,2023-08-20T20:38:17Z,no-skip,1640,NA,2023-07-31
NEXP2_N_471_230731_8202023_23.qgd,NEXP2_N_471_230731_8202023_23.qgd,NEXP2,N,471,230731,8202023,23,qgd,2023-08-20T20:38:17Z,no-skip,1641,NA,2023-07-31
NEXP2_N_516_230731redo_8202023_24.qgd,NEXP2_N_516_230731redo_8202023_24.qgd,NEXP2,N,516,230731redo,8202023,24,qgd,2023-08-20T20:38:17Z,no-skip,1642,NA,2023-07-31
NEXP2_D_327_230731redo_8202023_25.qgd,NEXP2_D_327_230731redo_8202023_25.qgd,NEXP2,D,327,230731redo,8202023,25,qgd,2023-08-20T20:38:17Z,no-skip,1643,NA,2023-07-31
NEXP2_N_399_230731_8202023_26.qgd,NEXP2_N_399_230731_8202023_26.qgd,NEXP2,N,399,230731,8202023,26,qgd,2023-08-20T20:38:17Z,no-skip,1644,NA,2023-07-31
NEXP2_N_388_230731_8202023_27.qgd,NEXP2_N_388_230731_8202023_27.qgd,NEXP2,N,388,230731,8202023,27,qgd,2023-08-20T20:38:17Z,no-skip,1645,NA,2023-07-31
NEXP2_N_398_230731_8202023_28.qgd,NEXP2_N_398_230731_8202023_28.qgd,NEXP2,N,398,230731,8202023,28,qgd,2023-08-20T20:38:17Z,no-skip,1646,NA,2023-07-31
NEXP2_N_383_230731_8212023_01.qgd,NEXP2_N_383_230731_8212023_01.qgd,NEXP2,N,383,230731,8212023,01,qgd,2023-08-21T11:59:58Z,no-skip,1648,NA,2023-07-31
NEXP2_N_395_230731_8212023_02.qgd,NEXP2_N_395_230731_8212023_02.qgd,NEXP2,N,395,230731,8212023,02,qgd,2023-08-21T11:59:58Z,no-skip,1649,NA,2023-07-31
NEXP2_N_387_230731_8212023_03.qgd,NEXP2_N_387_230731_8212023_03.qgd,NEXP2,N,387,230731,8212023,03,qgd,2023-08-21T11:59:58Z,no-skip,1650,NA,2023-07-31
NEXP2_N_379_230731_8212023_04.qgd,NEXP2_N_379_230731_8212023_04.qgd,NEXP2,N,379,230731,8212023,04,qgd,2023-08-21T11:59:58Z,no-skip,1651,NA,2023-07-31
NEXP2_N_380_230731_8212023_05.qgd,NEXP2_N_380_230731_8212023_05.qgd,NEXP2,N,380,230731,8212023,05,qgd,2023-08-21T11:59:58Z,no-skip,1652,NA,2023-07-31
NEXP2_N_397_230731_8212023_06.qgd,NEXP2_N_397_230731_8212023_06.qgd,NEXP2,N,397,230731,8212023,06,qgd,2023-08-21T11:59:58Z,no-skip,1653,NA,2023-07-31
NEXP2_N_396_230731_8212023_07.qgd,NEXP2_N_396_230731_8212023_07.qgd,NEXP2,N,396,230731,8212023,07,qgd,2023-08-21T11:59:58Z,no-skip,1654,NA,2023-07-31
NEXP2_N_391_230731_8212023_08.qgd,NEXP2_N_391_230731_8212023_08.qgd,NEXP2,N,391,230731,8212023,08,qgd,2023-08-21T11:59:58Z,no-skip,1655,NA,2023-07-31
NEXP2_N_390_230731_8212023_09.qgd,NEXP2_N_390_230731_8212023_09.qgd,NEXP2,N,390,230731,8212023,09,qgd,2023-08-21T11:59:58Z,no-skip,1656,NA,2023-07-31
NEXP2_N_386_230731_8212023_10.qgd,NEXP2_N_386_230731_8212023_10.qgd,NEXP2,N,386,230731,8212023,10,qgd,2023-08-21T11:59:58Z,no-skip,1657,NA,2023-07-31
NEXP2_N_393_230731_8212023_11.qgd,NEXP2_N_393_230731_8212023_11.qgd,NEXP2,N,393,230731,8212023,11,qgd,2023-08-21T11:59:58Z,no-skip,1658,NA,2023-07-31
NEXP2_N_525_230731_8212023_12.qgd,NEXP2_N_525_230731_8212023_12.qgd,NEXP2,N,525,230731,8212023,12,qgd,2023-08-21T11:59:58Z,no-skip,1659,NA,2023-07-31
NEXP2_N_534_230731_8212023_13.qgd,NEXP2_N_534_230731_8212023_13.qgd,NEXP2,N,534,230731,8212023,13,qgd,2023-08-21T11:59:58Z,no-skip,1660,NA,2023-07-31
NEXP2_N_535_230731_8212023_14.qgd,NEXP2_N_535_230731_8212023_14.qgd,NEXP2,N,535,230731,8212023,14,qgd,2023-08-21T11:59:58Z,no-skip,1661,NA,2023-07-31
NEXP2_N_580_230731_8212023_15.qgd,NEXP2_N_580_230731_8212023_15.qgd,NEXP2,N,580,230731,8212023,15,qgd,2023-08-21T11:59:58Z,no-skip,1662,NA,2023-07-31
NEXP2_N_539_230731_8212023_16.qgd,NEXP2_N_539_230731_8212023_16.qgd,NEXP2,N,539,230731,8212023,16,qgd,2023-08-21T11:59:58Z,no-skip,1663,NA,2023-07-31
NEXP2_N_394_230731_8212023_17.qgd,NEXP2_N_394_230731_8212023_17.qgd,NEXP2,N,394,230731,8212023,17,qgd,2023-08-21T11:59:58Z,no-skip,1664,NA,2023-07-31
NEXP2_N_384_230731_8212023_18.qgd,NEXP2_N_384_230731_8212023_18.qgd,NEXP2,N,384,230731,8212023,18,qgd,2023-08-21T11:59:58Z,no-skip,1665,NA,2023-07-31
