time,species,name,high,low,HighLowRatio,term,df,sumsq,meansq,statistic,p.value,significant
D,ten,2-butyloctan-1-ol,466.6666666666667,0,0,time,1,62708573.03716317,62708573.03716317,2.8381552114329556,0.10046830236487499,FALSE
D,ten,hexan-1-ol,3300.395,7854.423671497584,237.98435252439734,time,1,12100128.35091092,12100128.35091092,0.4526290351530049,0.5052695085662259,FALSE
D,ten,verbenone,946.6346401459135,1352.639371409646,142.88927470487994,time,1,54468210.53628154,54468210.53628154,1.39112394318048,0.24574390931077508,FALSE
D,ten,3-methylbutan-1-ol,921.2154903628118,360.2612721417069,39.107166120255044,time,1,871129.7117184554,871129.7117184554,1.5387989902662835,0.22260544268397012,FALSE
D,ten,"3-ethenyl-1,2-dimethylcyclohexa-1,4-diene",1190.4912136448781,3210.8287011340663,269.7062073481083,time,1,42329195.99754199,42329195.99754199,5.248191407124825,0.027763727062125175,TRUE
D,ten,2-Decanone,7631.721327886227,10492.49537037037,137.48530534036806,time,1,12425446.5407179,12425446.5407179,0.44738703491614057,0.5077305096659079,FALSE
D,ten,"2,6-Octadienal, 3,7-dimethyl-, (E)-",574.7909722222222,2044.8192431561997,355.7500625402384,time,1,105682246.74214604,105682246.74214604,2.5940594654995124,0.11576466089779622,FALSE
D,ten,"1,2,3-Propanetriol, 1-acetate",29778.036666789903,32689.27395444319,109.77645813331964,time,1,2597218358.7529044,2597218358.7529044,4.329667821669277,0.04443180646125408,TRUE
D,ten,Benzamide,8202.387826086957,7899.80918902251,96.31109082525793,time,1,2420559351.2111287,2420559351.2111287,6.812863076907698,0.012988938009073308,TRUE
D,ten,"Benzenebutanoic acid, .gamma.-oxo-",35938.730480873506,48107.097344993774,133.85864414603137,time,1,11223503303.220833,11223503303.220833,2.2525422252833778,0.1418812939552319,FALSE
N,agg,(E)-hex-2-enal,5939.762564116367,3165.138572274821,53.287291168778985,time,1,13461266.078183234,13461266.078183234,0.3360486361746576,0.565540317542329,FALSE
N,agg,a-pinene,375020.66168512043,187401.03976690077,49.970857318855884,time,1,41818752190.02264,41818752190.02264,0.5484731091746216,0.463494062096109,FALSE
N,agg,b-myrcene,111337.92505919727,97908.20994550631,87.93787911302415,time,1,17932213580.9425,17932213580.9425,5.206255217519549,0.0281953753663663,TRUE
N,agg,(Z)-b-ocimene,156885.2271543437,101896.67195366525,64.94981956039703,time,1,142846280047.6408,142846280047.6408,22.705912006218746,2.757981212447513e-5,TRUE
N,agg,(E)-b-ocimene,1916370.6745777554,1171960.562223965,61.15521270341865,time,1,22735056501322.88,22735056501322.88,22.2578156323708,3.192543823608713e-5,TRUE
N,agg,g-terpinene,14269.983412171056,9544.58996716949,66.88578179445383,time,1,246629272.5346845,246629272.5346845,2.8844904035539263,0.09761157474712832,FALSE
N,agg,methyl benzoate,3628.2810488498058,4374.02956579977,120.55376931691586,time,1,11370471.95883073,11370471.95883073,5.47001844252681,0.024705657706363723,TRUE
N,agg,linalool,9004.619564414914,6301.693854623076,69.98289943893411,time,1,342119843.0929642,342119843.0929642,2.155799062718313,0.1502621952075656,FALSE
N,agg,"(3E)-4,8-dimethylnona-1,3,7-triene",2216.690512758509,1594.765834278069,71.94354940841514,time,1,4170791.7846674803,4170791.7846674803,0.42905047795687634,0.5164009838147332,FALSE
N,agg,2-methylbenzonitrile,2128.192515231963,2075.1538455244963,97.50780677368908,time,1,1452034.7954106173,1452034.7954106173,2.1830420857898503,0.14777928130307957,FALSE
N,agg,a-campholenal,428.87631370931376,1560.4605457909342,363.8486192661579,time,1,7690296.410417851,7690296.410417851,1.3283228364336013,0.256302792782847,FALSE
N,agg,indole,6765.24051567128,10669.755500566405,157.7143558436769,time,1,194918308.31083313,194918308.31083313,0.8933191076773824,0.3505507947748324,FALSE
N,agg,a-copaene,878.0024001078581,1216.588317962231,138.56321096762144,time,1,378846.3724781482,378846.3724781482,0.21652530168838252,0.6443561242191022,FALSE
N,agg,petasitene,268.3705215419501,794.971497584541,296.22161667270734,time,1,1719673.0815072446,1719673.0815072446,1.6031947824947377,0.21315832456826803,FALSE
N,agg,trans-a-bergamotene,18065.914950166112,8104.2866882038115,44.85954190838972,time,1,1469613019.1667566,1469613019.1667566,9.302890616199779,0.004155301611509429,TRUE
N,agg,b-caryophyllene,3914.2457713644103,5873.636023140425,150.05792600225558,time,1,4394968.922555333,4394968.922555333,0.13386041510090133,0.716491520114791,FALSE
N,agg,trans-b-bergamotene,44829.866852774874,28724.731053603395,64.07498632092278,time,1,9817610499.44187,9817610499.44187,13.56817052499248,7.132729008696199e-4,TRUE
N,agg,a-farnesene,916817.0239432474,508488.84856480605,55.46241346804249,time,1,4930099932629.297,4930099932629.297,14.122756081379846,5.748242566562036e-4,TRUE
N,agg,pseudoionone,3616.6222222222227,1626.782608695652,44.98071705416001,time,1,1237469187.7753122,1237469187.7753122,4.254130048054452,0.0460389076215994,TRUE
N,agg,(E)-hex-3-en-1-ol,12593.727881297445,7778.846511627907,61.7676242090321,time,1,74117309.55847494,74117309.55847494,0.27632409010756215,0.6021750282477536,FALSE
N,agg,[(E)-hex-3-enyl] acetate,4965.979263762243,753.5077764500413,15.173397560246379,time,1,1749896.8689569454,1749896.8689569454,0.030588252266020112,0.8620907164722188,FALSE
N,agg,[(E)-hex-3-enyl] butanoate,845.4666666666667,1226.3197628458497,145.04649458041118,time,1,3169131.6386246434,3169131.6386246434,1.0079727521110509,0.3217395788828944,FALSE
N,agg,[(Z)-hex-3-enyl] butanoate,124.85555555555555,82.69565217391303,66.23305771693666,time,1,567.8386946019991,567.8386946019991,0.0034602955503582667,0.9534003344480941,FALSE
N,agg,a-terpineol,845.8734299516908,778.5193101225017,92.03732881962779,time,1,59543.76535201906,59543.76535201906,0.08062973591901712,0.7779873314812661,FALSE
N,agg,cis-a-bergamotene,4098.251226551227,2281.7204672849875,55.67546597686517,time,1,12620018.740718303,12620018.740718303,0.639444677957372,0.42888253758358874,FALSE
